age,income,education,city,occupation,credit_score,loan_amount
0.20897410598984179,0.5159928935685252,2,9,1,0.4339871283715623,0.6746588955271188
0.416405783785724,0.6501164760883362,2,1,2,0.630706857465115,0.2465398423631351
0.5245119872432448,0.7539445975739572,3,9,7,0.24816080936738827,0.5906440292559046
0.43792704637524094,0.40458236051082674,2,6,5,0.2166555076014014,0.5145887170244476
0.39410516886669456,0.4924147682116242,0,5,1,0.4157204321068436,0.6183654677193924
0.3657897145274936,0.47312007203598627,3,0,6,0.7176079438211272,0.49838867296998524
0.18602071566959577,0.4512534520835282,0,6,6,0.4235352014472119,0.5874594743804628
0.30185613790300475,0.4924147682116242,2,8,5,0.8115361956606052,0.4304054719186639
0.3414317943989653,0.5857526269614325,2,5,0,0.7397924641176786,0.5355432097051618
0.5731645406782244,0.22238482468156348,0,2,1,0.5743598340974686,0.6171419985183687
0.46422629082965183,0.7201323419069311,1,3,2,0.5845909653206415,0.5658726977004711
0.14258029529823557,0.7044073797656016,2,1,7,0.5741898080971423,0.6006525704243462
0.4612437779907024,0.3774072497522347,1,4,7,0.5521545129932536,0.40233926167228434
0.35296780901879543,0.543929931306861,2,4,0,0.45737853071342227,0.4534622380500655
0.308409528835612,0.5599447211758342,1,2,2,0.4782910164234967,0.45608999547156587
0.5051535622834488,0.5218984890181673,1,7,7,0.33057101497419106,0.50108927381184
0.5691761091101352,0.38967717626385834,1,4,2,0.125132256735902,0.7489486891389782
0.5539508850824562,0.3698975579047564,0,1,4,0.7223234793164729,0.4893124574136772
0.2836301417620078,0.4752321461420992,1,2,5,0.5517113575070333,0.3696508370031208
0.36455167589737375,0.6705992011931167,1,0,7,0.5244932209441368,0.6251098032628895
0.46233994296739656,0.5680265666152127,1,4,6,0.595173044953451,0.747138798788029
0.5607092955887272,0.41897381488993335,2,9,1,0.3740997383061445,0.3518160003940577
0.33860178713633965,0.6052155610358174,1,2,2,0.34298617462306946,0.8420590269501361
0.38341589006485777,0.014974495948433392,2,1,2,0.47225500357435923,0.6059384508026969
0.24284647386949215,0.6666922420794129,1,9,3,0.7699003449815583,0.6997288636671487
0.22912481128680728,0.19575700648432756,1,5,0,0.31277105988415854,0.7653944185539391
0.5358194010325923,0.4203063975496618,0,5,3,0.04998630154708861,0.6904405140256126
0.6188340432737393,0.2968484335725685,2,4,7,0.4294193702208976,0.5262461384565338
0.4007678719308724,0.2683146943614533,1,9,3,0.7292843404193913,0.7275920807936174
0.5649824868189306,0.6686586714384923,2,3,3,0.21117580350638643,0.5815967309346303
0.4669772505209887,0.4031448543721021,2,5,4,0.31069112964523893,0.7083078953455872
0.31326511660456985,0.5358921580566671,3,3,2,0.5708641246137428,0.7248903572610462
0.4669405431077752,0.4717485688833414,0,0,6,0.9864618904639709,0.37763396137023725
0.6465908581272068,0.5571747905361663,0,2,0,0.2786291372772801,0.6634096498232561
0.4062924814168477,0.49192343585217024,0,6,6,0.2716514970107048,0.5154292879658207
0.6506532460107929,0.27022049998134656,3,1,4,0.5844061756429718,0.5639503590115182
0.011778020836990366,0.6418289543410789,3,2,4,0.7404519249770424,0.5622680386215405
0.5372510389983125,0.39889680709382025,0,1,3,0.41091363122805336,0.5561858946310568
0.4250528281793322,0.2256146723362167,3,9,5,0.23120460690455757,0.7739521885297954
0.3661097858783205,0.4095989286943108,3,0,2,0.6015339946746995,0.3358633893165626
0.4257725202592646,0.7240810589369517,3,8,1,0.6341661485052271,0.28191342636725913
0.1082990968133288,0.6180178892467691,0,4,2,0.8438811643274052,0.24993617435502974
0.3782227764390075,0.42255451290508206,0,1,1,0.6417534457419588,0.7050729111022409
0.46628660666303845,0.4224557813023264,0,1,3,0.6725884628510991,0.42575734453602637
0.6374082583942619,0.4269593551514055,3,5,1,0.4761363523811194,0.5630401918630308
0.33263258715690663,0.8179896836281841,0,3,4,0.9633241905195439,0.525612263942098
0.28832109010475965,0.5416688911516258,3,2,6,0.4516302099120749,0.4086372122791326
0.33515382951825995,0.549512084229635,1,8,1,0.41310780877728626,0.6720769321695949
0.551526621394062,0.64737499748867,3,7,2,0.8494419869924569,0.5236801311328301
0.46195636003284457,0.5183304413541872,2,4,0,0.2577217428179055,0.5069640660492721
0.33087828862239305,0.4371644491679427,0,6,3,0.19047766212337391,0.5783029298907828
0.4901284335323963,0.4473857478637956,0,7,5,0.5449176816582589,0.6522634375067838
0.4265842886256165,0.4677246517372309,2,2,3,0.5230610419735092,0.39763166632469726
0.5596557782005797,0.4733297783679703,3,4,7,0.48230936886727493,0.6753271736888503
0.3045724969569924,0.5980305615581399,1,1,3,0.7024764969573084,0.7627843375593318
0.3617347527775485,0.487867673130286,2,6,4,0.35971849487439445,0.3268173405961703
0.35189509415625986,0.598847474687808,2,3,6,0.5349366406407993,0.5851892760360436
0.188312000738313,0.466238497610195,3,8,6,0.4584841696948815,0.4967792193207822
0.45697426307245415,0.492219074619354,0,3,0,0.36277961363253397,0.6489979772858314
0.416405783785724,0.4924147682116242,3,0,1,0.5122305981804945,0.35856970109472663
0.41254315052722124,0.6287957442264371,2,9,4,0.6770086307357769,0.7899316518784575
0.37594550695040513,0.5358896463028134,2,4,7,0.9054926465798422,0.29926259505860403
0.19566268975554724,0.6421131789260389,0,3,4,0.6277831578164367,0.5059717836967459
0.3475380203465946,0.4924147682116242,0,7,3,0.07093059032013238,0.6088367572710003
0.35943654704677624,0.8198852943591617,0,9,4,0.5165012520141373,0.43896086503712206
0.28927020401411596,0.4566398859696583,3,3,4,0.5323482395867533,0.4151515464247723
0.38713721617893837,0.6600756432759466,0,5,0,0.692075427456324,0.576690676598646
0.4734531749034099,0.4924147682116242,2,0,7,0.5566761038465818,0.55478971262725
0.6997465273041207,0.5793045960105581,2,2,3,0.7491760383121026,0.5439023080978674
0.4384170797751128,0.3076504833766238,1,8,5,0.5939515825167013,0.6731700836954206
0.45108538748381977,0.3776996997276648,3,0,0,0.8042637195098975,0.48320433002333035
0.416405783785724,0.7914605028279271,1,9,5,0.4443135325943014,0.5914489521571555
0.11880317474559074,0.4483097638139991,2,5,0,0.5493841268148628,0.4662066112197013
0.40771426868303473,0.5148485306882844,1,4,6,0.672331765729235,0.41425293490834025
0.42095841263476974,0.6212535623310929,2,7,2,0.42026665959642806,0.49983580165921226
0.7878518487906887,0.5602140132134147,1,8,0,0.3810165136016511,0.4673947102368582
0.38239262611563185,0.5039226303822351,0,8,1,0.4099669898662516,0.4749683187357409
0.4578028709635308,0.5389013913106078,1,0,4,0.38836801846983293,0.7196532422227779
0.4064626088016784,0.8712492913448724,0,9,6,0.6175377213154204,0.5044827962329758
0.2333278939550823,0.47000434050181494,0,4,7,0.19274820040578655,0.44251262738790115
0.5862493628080068,0.5121854775248906,3,1,5,0.24299379796872256,0.5472585855100701
0.5265680540881631,0.6506962585285703,0,5,2,0.8590341236629434,0.5588019795119851
0.532537702021638,0.6596424672060819,0,1,2,0.39271415613194904,0.36308372287306623
0.27291655050511243,0.6729308707383209,1,7,0,0.5594159084109359,0.49776696577390844
0.6259419816933054,0.5835364918346716,2,4,4,0.2550351700068816,0.491661246487402
0.19772688326765203,0.29304391208370006,3,4,7,0.540334809080662,0.5169069260259995
0.501364151277441,0.7457117467675745,0,5,1,0.3938115616622061,0.6529844396165063
0.7462026287734104,0.29249928302094164,3,6,7,0.2417108949468808,0.5637201304864546
0.2605266876641483,0.528739888772839,1,1,4,0.7642821744201792,0.7291442338160203
0.3252997151711694,0.3564219675803515,0,3,1,0.736468015038496,0.5412345610356138
0.4269772605038391,0.4689413986911164,1,8,7,0.5040290129893755,0.8122378651381675
0.3348914309330894,0.5329996036567839,3,6,1,0.703465644516935,0.47315361172986337
0.17500611310388958,0.531792266991249,1,3,0,0.866340401110894,0.42634476961932394
0.4222306646493197,0.5481880607546613,3,9,0,0.6592557072175446,0.6259673416073471
0.24956919561933955,0.7424965718344945,1,5,4,0.6098105076577539,0.7497822886503626
0.4840708280859565,0.5533423065933988,3,9,4,0.5592239713966803,0.3339904015352896
0.2713841284257884,0.4395913701341553,2,8,1,0.6404110282500047,0.5131404830172392
0.648407427934619,0.6365824114076019,1,2,3,0.4577970014750804,0.4504141751278821
0.29217479730449397,0.6733287161569358,1,3,6,0.47352517620414936,0.5646568218953862
0.36258986070565263,0.2792503268896799,2,6,2,0.604622948753374,0.5445207549157116
0.5359707678688336,0.576798059003749,2,3,7,0.4379852250711761,0.7469474653050042
0.22383325204681004,0.5937170671900732,1,3,7,0.45745818195950416,0.5265691454339705
0.4464911568729868,0.4308839598242744,2,5,3,0.5234075934645112,0.7514046211709663
0.6113378391765034,0.7036925279598667,0,9,3,0.7307092674698478,0.4952363252982515
0.16633082817336253,0.4549335249429617,3,1,3,0.31927205406685044,0.6834468281138323
0.43995244343988626,0.49987233820762333,3,2,5,0.6601751717559307,0.5776649999872508
0.45144150038660036,0.4511809772130182,3,5,5,0.6660528009336059,0.8052341570411619
0.5311316543593325,0.48193845478154795,0,7,1,0.6649744331118838,0.3191025861405383
0.22290397734407486,0.3006627031112652,2,5,5,0.37800118347294764,0.36657383951623357
0.21015424132849703,0.24461379000385056,2,5,0,0.2183588651006162,0.8206563741868972
0.491452805782291,0.7393652083837732,1,2,0,0.6242299536953587,0.4318470478443633
0.4571062396474206,0.34131060283196324,2,4,4,0.5571677664000775,0.44146716403493436
0.4500078375819888,0.3177626953466869,1,7,2,0.7043589864441054,0.41025187341935326
0.4646583648637086,0.12831156897734988,0,0,1,0.3971397598280443,0.7170941943521433
0.416405783785724,0.37522268066837494,3,5,2,0.660344533563313,0.35299145952829686
0.4472230716898652,0.2636830264271075,3,3,7,0.7133751981305826,0.5464053864312408
0.45650892239094765,0.7471112141434182,3,1,6,0.5061994908861817,0.502736735629437
0.3026947807454272,0.644038178810795,2,4,4,0.5985031425215449,0.7001267542588221
0.6966301028577744,0.367203013603431,1,5,7,0.5922029284009184,0.45755391956848723
0.48410754629940045,0.8466336765455673,1,5,7,0.3753481254188885,0.6059529998513067
0.2298734239200952,0.6394646694411202,0,6,1,0.6190756399718368,0.3654583768273377
0.5120054609556421,0.426438227855373,2,6,3,0.815742277538218,0.8877071376021395
0.2629473867919403,0.07189747987620937,0,4,3,0.5273750257013526,0.5066825272962188
0.5319350190529398,0.8529117871003077,1,9,2,0.26012057827990276,0.5443305955205592
0.5886575588540445,0.2528437479534533,1,6,4,0.39953822712213694,0.79384509987095
0.2864601090200761,0.2111340489911159,3,3,3,0.2027272199459088,0.4540688659847908
0.5588513249971875,0.6461174729435262,2,7,7,0.7558743361395034,0.795759366371766
0.4747860877456379,0.8771736157271282,1,0,3,0.6610629621098424,0.48062754326458434
0.537275109961848,0.7050891221560764,3,2,5,0.4330290316077422,0.6448243621859777
0.7013660234681808,0.5713377230563985,2,0,3,0.26784469892396967,0.4561897713658194
0.3742964058261244,0.5763667017325911,0,0,7,0.3732172259354253,0.3374416124373432
0.2966814917982293,0.6185386063975368,2,2,2,0.40835876135890736,0.6058501876979588
0.27595077704532506,0.6031335314005246,2,6,1,0.5430888099747614,0.6400046152443847
0.28720397427861405,0.5252436705374898,1,4,4,0.5370255162321548,0.34352802693181916
0.3999904849550343,0.496387319416722,1,2,6,0.7650951371815106,0.4964554085537611
0.4638497322728762,0.46919332983160333,2,8,3,0.3985420426728047,0.7250242829819815
0.45400775764599377,0.3564727153337379,1,9,0,0.2516039721724831,0.6339737207076919
0.538057306562785,0.43363743450423076,1,7,0,0.31489062936517886,0.48309180406437185
0.41374756200198837,0.20338022219017352,1,1,2,0.5192249618550467,0.452423678987621
0.6336889625380279,0.4633652510792917,3,6,7,0.3920688105682778,0.838335020579206
0.416405783785724,0.3182194075077287,3,9,6,0.4707550756431095,0.3236628138468288
0.8270796402227455,0.29947019722570245,2,2,6,0.44155875162281777,0.53402827865624
0.5072897263526746,0.5087282494022395,1,8,5,0.7018113374606098,0.32096986074005474
0.28089104570667894,0.7063493280123904,3,1,6,0.41760486778827366,0.7423138972434679
0.24825785438389397,0.6291200178925753,2,7,0,0.45537828256577806,0.5419222825586819
0.4854266299704135,0.2233453785266383,1,7,1,0.6526258587393509,0.570011419473092
0.37764397971971575,0.3180503311139101,0,6,7,0.4215662645552075,0.9627364242173702
0.5207764891723236,0.6327809938261247,1,2,7,0.5996352931384198,0.4530380741000545
0.484016656063344,0.3192145517796222,1,9,3,0.5831063999380249,0.8080674380475348
0.40064285837132774,0.44277446255795705,3,4,3,0.5489196511352005,0.48377139186904367
0.28247340335509147,0.5690784861431779,1,9,3,0.3189598405744193,0.5076041697197493
0.416405783785724,0.32152040446261376,2,9,0,0.7449748151760868,0.9429211255987231
0.34358822834742997,0.49657879295078955,3,7,0,0.923533128558165,0.5185825777788063
0.5425179552130608,0.26190007896131606,1,4,2,0.5249647556924745,0.33466222992855427
0.4444503981293033,0.38135199134161046,0,4,0,0.33482460145463666,0.5857380001282516
0.22156220937308008,0.5315354344677217,1,6,0,0.5286181597326701,0.5168171016012011
0.43820380215309507,0.21967811777260213,1,1,0,0.7017431668077102,0.5986499248837734
0.47059293531331714,0.551213086467977,0,5,0,0.412519367727577,0.5227501576615882
0.416405783785724,0.47619673010358343,3,0,1,0.5001467913845451,0.8788548683462687
0.43523327478664375,0.5694759520112742,2,0,0,0.5847585978710345,0.6273973077704995
0.42064976998510795,0.5159052299460889,3,7,2,0.7401588197531727,0.38004907540656274
0.23725296855707184,0.7018067546658286,3,5,6,0.6631025033911037,0.5618821004801577
0.4663896338659642,0.4998149564449198,1,1,6,0.6705706045855014,0.4217868688093192
0.4973833745511924,0.4093885462115088,2,5,5,0.4465619082503177,0.5054513925841255
0.5771234000235286,0.4993377409190627,2,6,1,0.5957982961605642,0.4049891308424837
0.5726576143023213,0.5679773083213997,3,9,3,0.39327878234671443,0.8624186393967982
0.20141896032343481,0.48736456440082543,0,7,4,0.675734695805109,0.4381956776893377
0.2685746813242952,0.4860164949068818,3,4,0,0.7308195639040534,0.6472295025486692
0.49039834760360546,0.36494633288300116,0,7,5,0.6230880666274449,0.49396614604767214
0.49020760117061224,0.37131965879128415,2,0,4,0.45716790109514693,0.36739917397904476
0.4904002437595545,0.250718890513945,3,1,2,0.4866630670997748,0.5729636529731081
1.0,0.7646479630871231,1,5,6,0.8489016307053684,0.6037427162600586
0.4989263628779612,0.2766000570081003,3,1,5,0.4601772061855688,0.6276839166232181
0.416405783785724,0.36642778647991237,2,6,2,0.7125791004958623,0.1455019388041867
0.5574200406749712,0.3622699510576197,1,7,5,0.584440994876778,0.35581282322246827
0.5112172688469219,0.6253061687785411,1,2,7,0.4631637802226195,0.6881571368836175
0.3636269091910428,0.43131011563845667,0,7,2,0.2810730760385801,0.4029932687120392
0.5276423438655169,0.6828292655703772,1,4,6,0.5615035788206503,0.5737662797049532
0.29376696307446065,0.3695931220260723,1,7,6,0.5397900031456274,0.3522991390418983
0.37560480413089037,0.5248854308528096,3,8,1,0.848904957274136,0.6539050000038761
0.3376567992213854,0.3432041876121771,2,6,5,0.3683703511851225,0.6841725950812079
0.4242630220034097,0.8291417479572638,0,3,0,0.9368829400940776,0.6539518113694158
0.7651660153907813,0.28577342477488155,3,6,6,0.5916342416088697,0.6995266471518136
0.12666714813406862,0.5299113649995716,1,5,5,0.5914574134145202,0.7800725786980226
0.5165410813742286,0.582728903318507,1,3,1,0.4165045081101423,0.36502514111326595
0.16553190577488197,0.5468639127458202,0,5,0,0.5800828931575203,0.42344796747503943
0.3397075572603575,0.4491893179390073,2,5,2,0.6086160198914862,0.6790600925046164
0.5780241172366174,0.45823260374418817,0,4,1,0.6922769378629797,0.714331300880124
0.4215767401573566,0.4865414452237842,3,4,7,0.34708384124683567,0.44077901020731136
0.24721164379139465,0.45543137890801166,0,9,0,0.7768707685783488,0.43023702280345827
0.30254938429418754,0.6365484908692044,1,0,5,0.588499724624643,0.44413359876510045
0.5155238554377023,0.8398002486980353,3,9,6,0.6329745996122996,0.2996870210357058
0.3002495673964812,0.3885054740364283,1,9,6,0.4835609624451235,0.3502698916700094
0.44481146428667817,0.2560669483161486,2,0,5,0.35612601776362085,0.35392600236679905
0.4187203630663495,0.46500503010766725,1,2,5,0.5364786714450581,0.49841998161336903
0.31227565540721386,0.8999920746768199,1,3,5,0.5571239364084174,0.5840580469026042
0.7391012168229836,0.3483680426541138,0,1,3,0.273724804676705,0.6087119622858371
0.416405783785724,0.7466386688614767,1,9,0,0.6663211119603959,0.46590958044287467
0.10256232387629605,0.7529293727860327,3,7,6,0.7029440843471465,0.469634906763688
0.44023039189428326,0.38914190441332197,3,7,0,0.3918910365950695,0.5617478974848635
0.3107204323461439,0.5721649770344543,2,5,1,0.33910778336547176,0.3162224369308493
0.5419125062469742,0.744890859461816,3,0,6,0.46878141512980986,0.68844300585088
0.2907598375454011,0.4175857959493007,1,5,3,0.527679767044165,0.7378527220665168
0.39424438933768113,0.44620689150216186,2,8,5,0.4757712986620254,0.4481708525748422
0.48886421415899106,0.3845616990438042,3,8,7,0.5123967845022602,0.48260351123972123
0.5439464964891783,0.3139533865177352,0,1,5,0.5632834355599482,0.7314748997932855
0.2285003805350162,0.37354080184495864,3,4,2,0.27681685363942676,0.5243488484506649
0.3606905561383431,0.2798482808548646,3,4,5,0.29753462764258487,0.632173825141345
0.3392474624410786,0.484955399777811,1,0,3,0.0328293750222054,0.5290096410915276
0.3120116881143687,0.4924147682116242,1,0,0,0.6932171911320167,0.7789215985288309
0.6813131379878582,0.5175147161836524,3,9,6,0.5261178110995176,0.6172929435185968
0.4735952983260934,0.22572655835252217,0,8,5,0.7121929331786202,0.6260208673345075
0.21924983400796222,0.5333448915384508,0,9,6,0.31835769400442937,0.6288481228868046
0.5519021897558395,0.6152963125222675,1,4,4,0.5277720712945116,0.45885287654237117
0.7357746271091602,0.15434149803590982,3,3,1,0.5620849149478785,0.47278007717000864
0.5693998989594513,0.5403843248742785,1,3,0,0.42214278775869085,0.6596115067894309
0.17978401991827309,0.6795565676607852,3,0,6,0.24345189821331248,0.5621649701555708
0.416405783785724,0.2821796180887902,2,5,7,0.8379736441200155,0.3644889887404621
0.6051952512766933,0.7520932383743671,2,4,1,0.7755197436365825,0.8269446202256947
0.3037149856293291,0.5477149627411575,1,3,2,0.45455114610379954,0.691267315781658
0.47952506650388316,0.36445392727094295,1,4,2,0.6153151295382296,0.5487058913202338
0.5300340608506211,0.47030591717436954,1,5,7,0.436016434394462,0.5015423397563853
0.27023807117616394,0.5704276046922013,0,7,5,0.3440058357005279,0.5731192676085768
0.416405783785724,0.49179031444459376,0,8,1,0.8526398575470223,0.6214526236271146
0.416405783785724,0.5672367785419632,0,9,6,0.22508248454817936,0.23482111065629194
0.25535824646450633,0.32929262119028824,1,4,1,0.47192722577385593,0.8632116309451702
0.373200153305163,0.5070109047150296,3,7,5,0.5385688052153031,0.42326418401401183
0.22125006854117807,0.24890765190899697,2,6,3,0.8209208038269652,0.5427132720588531
0.6610000550514626,0.46126425775860147,1,9,0,0.6849359830253902,0.5482875897483808
0.19340749935987323,0.33202612767028217,0,4,7,0.22204060878444676,0.8457031510047635
0.3445761432514832,0.359478284371079,0,0,5,0.5228783737076003,0.5296435194983479
0.4317239818491613,0.6809300392435504,1,7,3,0.5271689285874438,0.7838027577631861
0.6318169773564324,0.6573247332588595,1,5,1,0.48222821675403027,0.6046576531800689
0.19253404794604778,0.5787118208566572,0,4,1,0.6350613118829685,0.3971907510330981
0.5893550305316867,0.30130871675369675,3,7,5,0.2694579960314546,0.5634223481210524
0.4133248150873068,0.4278114958147424,0,6,6,0.44973924681564437,0.5250374985479443
0.2619050388746456,0.6771808765356896,0,4,1,0.6096553601466755,0.37866872544442515
0.4823166866783867,0.5025038650946474,1,4,6,0.6458310325509143,0.5972290679904637
0.44215498971768663,0.8575399741006255,3,4,6,0.5502988047366194,0.5463526845483039
0.3201209174360718,0.5435246658659171,0,1,0,0.47140672794317606,0.6273496885308059
0.42241985280635674,0.5107099846043548,0,0,6,0.5017609743876433,0.5723123462745817
0.3529324914719209,0.42900037492243925,2,6,4,0.6567926370567719,0.444301952700388
0.4290943274657253,0.5011708555699527,1,9,0,0.5294827556015175,0.6594733108733845
0.5128569710396589,0.4545399077842799,2,1,3,0.3356368056110052,0.4483500852388203
0.6539165141732087,0.5948478960271164,2,5,3,0.30110216329872064,0.07312544912692923
0.22277194095185665,0.6353783915060729,0,1,1,0.25494669294913586,0.5625045480178751
0.7374353617385333,0.35125140752104655,1,8,1,0.7856643449840442,0.4590105307296724
0.416405783785724,0.26235537252769725,3,8,6,0.6688756533452233,0.6009290179587796
0.38858777656835897,0.1800250990795878,0,4,0,0.5041852265848427,0.8460095912668957
0.5015870822414336,0.5622209336603375,3,1,0,0.4416021960959763,0.8503856629379957
0.4546644475960461,0.2995065078444008,3,5,4,0.41995384991940987,0.517971287356167
0.31668825278246787,0.12839301039913276,1,1,6,0.7203713215756594,0.41771133949939726
0.3799861826780664,0.5427519850478432,2,0,4,0.8665459728207002,0.6316338394054921
0.336490717982152,0.8858549793956562,1,0,2,0.41428434649918755,0.48687992970239685
0.3217778262807137,0.4784086638749352,3,5,6,0.7285123078645525,0.6023912504813864
0.5414802310032197,0.6161052822646287,0,1,7,0.5284217829900743,0.4428227653363533
0.46627178357797927,0.4927398490889243,3,7,7,0.4850950339422607,0.5810044181374163
0.3059685323334363,0.4632755752438086,0,0,5,0.7944279189885989,0.4199156014999284
0.5491139246617495,0.6292439075894736,0,0,6,0.5215421311411556,0.7225222198958712
0.4586811173628882,0.43207234552317786,1,3,0,0.5767777549690961,0.4535678762148374
0.5358707469947388,0.5229938754056647,3,1,1,0.5681120200277449,0.6432181759535152
0.5078945698836715,0.5318477966165224,2,0,3,0.23044684320731956,0.35127703526315107
0.416405783785724,0.3704735612441826,3,6,5,0.5753446008403581,0.6614196961374214
0.3262336153285582,0.6411402003627379,3,1,1,0.4219788938194752,0.3965087196574301
0.5258597032394755,0.4508731703196567,2,8,7,0.2672873122197491,0.582593738985497
0.416405783785724,0.3561824126144765,1,3,6,0.4301877296150688,0.6981084026346714
0.40857115550766965,0.5668705683411568,3,0,5,0.428700787111565,0.5126868900642639
0.4296760465796978,0.3329130051532301,3,3,6,0.70895505796617,0.3869915164816384
0.6068371403735004,0.4839930920343607,0,8,7,0.3316829240057656,0.6183135755064593
0.3214409162736555,0.477911706674071,3,5,5,0.38104631142063516,0.41551841504180687
0.4952936122293269,0.6564419488592416,2,5,7,0.5657900685713441,0.48172286267278996
0.3808915175849925,0.5567928559484819,0,1,4,0.2844707248505801,0.5832434281086052
0.37852671547326666,0.47531808607405623,1,8,7,0.40462332787818733,0.7492659906547432
0.5795243963092889,0.6127263814604059,0,2,0,0.2234412822814298,0.5470273482151032
0.5377875351025329,0.7060567155662374,2,2,0,0.6891566877302168,0.5464670980417815
0.5359696103404287,0.5703433776620047,2,1,6,0.4690694151464351,0.654801163974404
0.6110837866357051,0.481086342451887,0,4,3,0.5205056191978935,0.5506379830086731
0.414969304948162,0.2655177974428189,1,3,7,0.6884356967655362,0.6393416850089962
0.5158834523351468,0.30574323512611856,0,3,1,0.39322372216770696,0.7064962252367167
0.36439069235287774,0.4296348841353481,1,5,0,0.4671550289971501,0.493320720240011
0.4612563562955695,0.3800241095040481,0,2,2,0.3330274803081913,0.046545775075640373
0.39189209755722487,0.44891481803680644,2,9,3,0.3326354231454377,0.4190131996583436
0.4265718322726417,0.4886346156593908,3,0,4,0.3574882562817224,0.7262253319974421
0.5026313902931127,0.5657591159184938,3,0,5,0.4346289737529866,0.5378837679892943
0.28683595308732196,0.4924147682116242,1,0,5,0.4540351965884789,0.49159364574681474
0.7312294886415488,0.5587172740220466,1,5,0,0.5753844246326002,0.7198741949689309
0.2581630298060507,0.4899103138345706,1,8,3,0.36277989330899485,0.5276423785483532
0.22637930943612333,0.1573200726717122,2,7,0,0.5809706068811528,0.22579662880800588
0.5885835536987132,0.3262500170827396,0,2,5,0.6107694320428388,0.31481455128660674
0.5326340048757927,0.45590654768787997,2,2,2,0.43907409542612374,0.6064646804911977
0.5070534483466466,0.2821708589491204,3,9,7,0.3783655059089618,0.5328621985666808
0.5076986298100434,0.5772103296016036,1,3,3,0.538704890371844,0.763512414468625
0.4098925792824144,0.7289707728487526,0,4,6,0.4868089658037974,0.43184650359081594
0.2747690376366401,0.678104355010465,3,1,7,0.5630805581544959,0.49608516046313494
0.423336314358965,0.4445989161317996,3,3,7,0.8062581990836694,0.4089209975793505
0.3083729295711567,0.722445180564637,3,8,7,0.5357421045288905,0.4640856701759812
0.5606443461984069,0.5036370758006984,2,1,6,0.40818692689111413,0.25620987244208054
